time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-21T20:00:03.150Z,52.0063333333333,178.283666666667,6.29,3.26,ml,4,352,,0.12,av,av91469286,2022-01-22T01:22:53.380Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.26,4.63,0.198531425319153,4,reviewed,av,av
2022-01-21T20:00:02.566Z,52.0313,178.3322,16.04,3.4,ml,,160,0.128,0.23,us,us7000ge2u,2022-01-22T15:47:57.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,10.7,10.4,0.101,16,reviewed,us,us
2022-01-21T19:59:14.190Z,19.2366666666667,-155.392666666667,31.25,1.69,md,36,142,,0.11,hv,hv72884882,2022-01-21T20:32:18.061Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.7,0.185444146007912,19,reviewed,hv,hv
2022-01-21T19:50:43.577Z,-20.6839,-175.3949,10,4.8,mb,,148,6.846,0.81,us,us7000ge1p,2022-01-21T22:46:02.040Z,"54 km NNW of Nuku‘alofa, Tonga",earthquake,5.9,1.9,0.121,21,reviewed,us,us
2022-01-21T19:48:23.210Z,43.3948333333333,-123.147666666667,-0.55,1.42,ml,8,118,0.1045,0.09,uw,uw61812141,2022-01-21T20:24:49.250Z,"5 km ESE of Fair Oaks, Oregon",earthquake,0.33,0.47,0.0239091329394003,2,reviewed,uw,uw
2022-01-21T19:38:41.484Z,52.191,178.4116,3.45,4.2,mb,,118,0.231,0.94,us,us7000ge42,2022-01-22T15:14:00.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.2,6.7,0.085,42,reviewed,us,us
2022-01-21T19:37:48.349Z,61.4232,-150.3101,42,1.9,ml,,,,0.63,ak,ak022z1tk36,2022-01-21T19:42:11.138Z,"17 km SE of Susitna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-01-21T19:33:33.690Z,39.4266667,-110.3195,-1.33,1.55,md,7,192,0.005038,0.04,uu,uu60478437,2022-01-21T20:07:36.710Z,"15 km SSE of Sunnyside, Utah",earthquake,0.99,0.18,0.127,7,reviewed,uu,uu
2022-01-21T19:28:22.350Z,36.0245,-117.8283333,1.7,1.01,ml,12,95,0.0448,0.09,ci,ci39919791,2022-01-21T19:57:29.289Z,"11km ESE of Coso Junction, CA",earthquake,0.17,0.2,0.155,3,reviewed,ci,ci
2022-01-21T19:27:22.880Z,39.2703333,-111.9338333,1.28,1.53,md,8,106,0.1835,0.17,uu,uu60478432,2022-01-21T20:02:26.070Z,"8 km NW of Fayette, Utah",earthquake,0.64,10.46,0.4,5,reviewed,uu,uu
2022-01-21T19:24:43.160Z,37.5966682,-122.2034988,11.49,1.93,md,5,161,0.1732,0.02,nc,nc73681591,2022-01-21T22:46:48.026Z,"7km NE of Foster City, CA",earthquake,1,0.6,0.48,2,automatic,nc,nc
2022-01-21T19:21:58.880Z,37.9248352,-122.1269989,4.44,1.42,md,13,155,0.02105,0.09,nc,nc73681586,2022-01-21T21:03:11.715Z,"4km N of Lafayette, CA",earthquake,0.44,0.52,0.14,11,automatic,nc,nc
2022-01-21T19:21:42.830Z,19.1693325042725,-155.488006591797,36.1399993896484,2.1099999,md,34,151,,0.100000001,hv,hv72884852,2022-01-21T19:24:53.250Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.98,0.769999981,1.04999995,3,automatic,hv,hv
2022-01-21T19:20:09.890Z,38.8391685,-122.8153305,0.49,1.18,md,13,69,0.01575,0.02,nc,nc73681581,2022-01-21T20:38:11.570Z,"8km WNW of Cobb, CA",earthquake,0.22,0.77,,1,automatic,nc,nc
2022-01-21T19:18:28.590Z,19.1736660003662,-155.463668823242,32.2799987792969,1.84000003,md,36,154,,0.119999997,hv,hv72884847,2022-01-21T19:21:34.240Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.59,0.810000002,0.779999971,7,automatic,hv,hv
2022-01-21T19:17:07.736Z,38.1607,-118.2424,7.1,2,ml,18,86.99,0.206,0.0819,nn,nn00832133,2022-01-21T20:27:49.145Z,"28 km SSW of Mina, Nevada",earthquake,,3.1,0.24,9,reviewed,nn,nn
2022-01-21T19:02:03.810Z,36.7698326,-121.430336,8.88,1.85,md,21,155,0.01474,0.13,nc,nc73681571,2022-01-21T19:59:12.340Z,"8km SW of Ridgemark, CA",earthquake,0.46,0.57,0.28,17,automatic,nc,nc
2022-01-21T18:43:21.993Z,32.668,131.9831,51.28,4.1,mb,,111,1.738,0.84,us,us7000gdyz,2022-01-21T19:11:00.040Z,"31 km ENE of Nobeoka, Japan",earthquake,6.2,2.7,0.214,7,reviewed,us,us
2022-01-21T18:35:12.647Z,61.3483,-150.4819,40.2,1.9,ml,,,,0.78,ak,ak022z17mao,2022-01-21T18:38:24.823Z,"21 km S of Susitna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-01-21T18:25:45.300Z,39.4161667,-110.3016667,-2.23,1.71,ml,14,199,0.01981,0.15,uu,uu60478422,2022-01-21T19:05:58.810Z,"16 km SSE of Sunnyside, Utah",earthquake,0.46,0.5,0.061,2,reviewed,uu,uu
2022-01-21T18:17:11.156Z,32.7153,132.0779,45.35,4.6,mb,,100,1.816,1.11,us,us7000gdyu,2022-01-22T11:01:41.812Z,"30 km SSE of Saiki, Japan",earthquake,6.3,8.5,0.116,25,reviewed,us,us
2022-01-21T18:02:17.680Z,46.3011667,-111.6248333,-2,1.29,ml,8,160,0.326,0.12,mb,mb80536559,2022-01-22T15:51:27.660Z,"8 km WSW of Townsend, Montana",quarry blast,1.4,31.61,0.206,4,reviewed,mb,mb
2022-01-21T17:57:07.530Z,34.6161667,-117.3343333,-1.14,1.16,ml,16,71,0.05552,0.21,ci,ci39919743,2022-01-21T18:33:56.360Z,"8km ENE of Adelanto, CA",quarry blast,0.66,31.61,0.126,7,reviewed,ci,ci
2022-01-21T17:55:01.072Z,-29.7775,-179.1947,325.12,4.7,mb,,64,1.223,0.66,us,us7000gdyw,2022-01-21T18:47:10.040Z,"Kermadec Islands region",earthquake,10.2,5.3,0.059,96,reviewed,us,us
2022-01-21T17:43:32.052Z,32.6369,132.0406,45.89,4.3,mb,,94,1.755,1.11,us,us7000gdyi,2022-01-21T18:33:00.040Z,"35 km E of Nobeoka, Japan",earthquake,3.7,7.8,0.119,22,reviewed,us,us
2022-01-21T17:31:28.080Z,52.0268333333333,178.351,8.86,2.03,ml,4,349,,0.12,av,av91047483,2022-01-22T00:34:00.940Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.61,2.04,0.0849112721612495,4,reviewed,av,av
2022-01-21T17:26:43.179Z,36.22066667,-95.837,0,1.35,ml,72,118,0.3122387281,0.59,ok,ok2022blwp,2022-01-21T17:36:01.495Z,"5 km SSE of Owasso, Oklahoma",quarry blast,,0.6,0.22,27,reviewed,ok,ok
2022-01-21T17:20:36.990Z,19.2373332977295,-155.396499633789,31.4599990844727,1.72000003,md,25,144,,0.129999995,hv,hv72884767,2022-01-21T17:23:42.190Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.72,0.959999979,1.76999998,4,automatic,hv,hv
2022-01-21T16:47:56.288Z,61.2682,-151.5702,71.3,2.3,ml,,,,0.42,ak,ak022z03f1s,2022-01-21T16:52:09.806Z,"29 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-01-21T16:44:35.120Z,19.2291660308838,-155.412994384766,33.1399993896484,2.31,ml,44,145,,0.119999997,hv,hv72884757,2022-01-21T16:50:06.310Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.55,0.810000002,0.29,3,automatic,hv,hv
2022-01-21T16:36:50.090Z,61.3723333333333,-151.350833333333,11,1.12,ml,5,207,,0.11,av,av91469221,2022-01-22T00:27:58.030Z,"29 km NNW of Beluga, Alaska",earthquake,0.59,1.22,0.113326802665503,5,reviewed,av,av
2022-01-21T16:33:43.480Z,35.7748333,-117.6065,10.78,1.26,ml,16,131,0.04147,0.13,ci,ci39919647,2022-01-21T18:06:07.114Z,"18km NNE of Ridgecrest, CA",earthquake,0.35,0.45,0.102,14,reviewed,ci,ci
2022-01-21T16:27:46.590Z,19.4895000457764,-155.647659301758,0.639999985694885,1.70000005,md,23,99,,0.25999999,hv,hv72884737,2022-01-21T16:33:17.180Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,1.57000005,0.870000005,10,automatic,hv,hv
2022-01-21T16:23:18.640Z,38.8390007,-122.8201675,1.38,1.63,md,7,139,0.01197,0.03,nc,nc73681531,2022-01-21T17:36:11.290Z,"9km WNW of Cobb, CA",earthquake,0.48,1.86,0.51,2,automatic,nc,nc
2022-01-21T16:11:52.668Z,-33.9061,179.1303,202.57,4.5,mb,,99,3.709,1,us,us7000gdx1,2022-01-22T21:25:54.040Z,"south of the Kermadec Islands",earthquake,13,12.3,0.145,14,reviewed,us,us
2022-01-21T16:08:37.265Z,32.7437,132.0432,39,6.3,mww,,24,1.825,1.12,us,us7000gdwz,2022-01-24T05:33:24.730Z,"26 km SSE of Saiki, Japan",earthquake,3.9,1.9,0.073,18,reviewed,us,us
2022-01-21T16:07:28.302Z,43.2104,47.8778,10,4.2,mb,,79,2.627,1.12,us,us7000gdx0,2022-01-22T10:44:34.921Z,"30 km ESE of Sulak, Russia",earthquake,7.1,1.5,0.115,21,reviewed,us,us
2022-01-21T15:50:27.169Z,60.2491,-143.3863,7.5,2.9,ml,,,,0.52,ak,ak0229pv5mlw,2022-01-21T17:28:36.040Z,"134 km S of McCarthy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-01-21T15:43:23.246Z,-27.9021,-176.6568,10,5.2,mww,,116,1.752,1.22,us,us7000gdwv,2022-01-21T16:19:41.040Z,"Kermadec Islands region",earthquake,10.9,1.9,0.093,11,reviewed,us,us
2022-01-21T15:41:07.440Z,48.4813333333333,-124.7135,7.25,2.15,ml,11,160,0.1383,0.44,uw,uw61812041,2022-01-21T20:29:46.380Z,"14 km NNW of Neah Bay, Washington",earthquake,0.91,2.86,0.181092719093122,6,reviewed,uw,uw
2022-01-21T15:17:24.850Z,62.9288,-150.713,25.2,2.2,ml,,,,0.83,ak,ak022yzbhj5,2022-01-21T15:22:39.260Z,"48 km N of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2022-01-21T15:13:37.921Z,-17.8874,-178.6185,569.54,4.3,mb,,86,3.174,0.95,us,us7000gdvg,2022-01-21T15:37:16.040Z,"219 km E of Levuka, Fiji",earthquake,8.9,7,0.063,72,reviewed,us,us
2022-01-21T15:02:50.575Z,63.0411,-150.8864,0,1.8,ml,,,,0.49,ak,ak022yz8bss,2022-01-21T15:11:17.731Z,"61 km N of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-21T14:56:39.540Z,35.084,-118.2315,3.41,0.95,ml,15,67,0.1298,0.12,ci,ci39919567,2022-01-21T19:26:55.864Z,"6km NW of Mojave, CA",earthquake,0.18,0.66,0.152,8,reviewed,ci,ci
2022-01-21T14:55:22.650Z,58.6802,-152.4933,4.3,2.4,ml,,,,0.61,ak,ak022yyy6yx,2022-01-21T15:06:36.957Z,"73 km NNE of Aleneva, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-21T14:53:32.450Z,33.8626667,-116.8108333,14.65,1.06,ml,33,43,0.03109,0.2,ci,ci39919559,2022-01-21T18:07:35.780Z,"6km SSW of Cabazon, CA",earthquake,0.3,0.73,0.241,30,reviewed,ci,ci
2022-01-21T14:28:38.122Z,61.3652,-140.9748,13.4,1.8,ml,,,,0.37,ak,ak022yysfxm,2022-01-21T14:33:32.977Z,"104 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-21T14:17:28.680Z,19.2146663665771,-155.418502807617,34.0400009155273,2.13000011,md,32,145,,0.180000007,hv,hv72884632,2022-01-21T14:20:39.250Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.62,0.980000019,1.75,6,automatic,hv,hv
2022-01-21T14:14:03.960Z,19.1669998168945,-155.471664428711,32.060001373291,2.39,ml,47,81,,0.100000001,hv,hv72884627,2022-01-22T06:04:34.040Z,"4 km S of Pāhala, Hawaii",earthquake,0.49,0.730000019,4.02,24,automatic,hv,hv
2022-01-21T14:08:54.440Z,33.9915,-116.9563333,17.06,1.73,ml,55,40,0.05892,0.18,ci,ci39919511,2022-01-21T16:09:55.530Z,"7km NNE of Beaumont, CA",earthquake,0.21,0.51,0.207,27,reviewed,ci,ci
2022-01-21T13:55:40.040Z,36.2456667,-120.4003333,7.14,1.1,md,13,153,0.09182,0.04,nc,nc73681476,2022-01-21T21:57:10.678Z,"12km NNW of Coalinga, CA",earthquake,0.82,1.05,0.21,6,reviewed,nc,nc
2022-01-21T13:55:27.796Z,61.7203,-151.2942,65.3,2.5,ml,,,,0.56,ak,ak022yycrra,2022-01-21T14:06:09.868Z,"30 km S of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-01-21T13:43:50.490Z,36.1656667,-118.0215,2.36,1.26,ml,15,81,0.1432,0.11,ci,ci39919487,2022-01-21T16:09:48.882Z,"13km S of Olancha, CA",earthquake,0.25,1.33,0.225,17,reviewed,ci,ci
2022-01-21T13:32:28.874Z,28.1052,52.1647,10,4.4,mb,,78,4.795,0.48,us,us7000gduy,2022-01-22T10:47:38.483Z,"91 km SSW of Fīrūzābād, Iran",earthquake,8,1.5,0.107,25,reviewed,us,us
2022-01-21T13:31:31.120Z,19.1788330078125,-155.491165161133,31.7399997711182,2.29999995,md,40,140,,0.119999997,hv,hv72884582,2022-01-21T13:35:04.870Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.51,0.899999976,1.30999994,19,automatic,hv,hv
2022-01-21T13:24:55.460Z,36.70066667,-97.67733333,8.83,2.67,ml,75,54,0,0.14,ok,ok2022blop,2022-01-23T19:18:12.826Z,"10 km ESE of Jefferson, Oklahoma",earthquake,,3.1,0.28,35,reviewed,ok,ok
2022-01-21T13:22:33.351Z,-20.7823,-175.3815,10,4.8,mb,,86,6.898,0.39,us,us7000ge1f,2022-01-21T22:32:05.040Z,"43 km NNW of Nuku‘alofa, Tonga",earthquake,6.3,1.9,0.149,14,reviewed,us,us
2022-01-21T13:19:59.220Z,19.1485004425049,-155.427505493164,31.5100002288818,1.85000002,md,22,179,,0.109999999,hv,hv72884567,2022-01-21T13:23:02.110Z,"8 km SE of Pāhala, Hawaii",earthquake,0.95,0.769999981,0.860000014,7,automatic,hv,hv
2022-01-21T13:11:05.190Z,19.1895008087158,-155.473663330078,34.0400009155273,1.75999999,md,41,94,,0.129999995,hv,hv72884562,2022-01-21T13:14:18.920Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.57,0.819999993,0.870000005,8,automatic,hv,hv
2022-01-21T13:05:01.700Z,33.3775,-116.877,5.58,1.55,ml,61,25,0.02668,0.21,ci,ci39919455,2022-01-21T19:49:26.570Z,"3km NNW of Palomar Observatory, CA",earthquake,0.19,0.6,0.116,24,reviewed,ci,ci
2022-01-21T13:03:21.450Z,38.8170013,-122.7638321,1.5,1.17,md,12,166,0.01369,0.03,nc,nc73681456,2022-01-21T13:36:10.797Z,"4km W of Cobb, CA",earthquake,0.42,0.75,,1,automatic,nc,nc
2022-01-21T12:59:34.357Z,31.67671232,-104.3795789,7.519799805,3.3,ml,36,55,0.09789568326,0.2,tx,tx2022blnu,2022-01-21T22:47:54.565Z,"55 km S of Whites City, New Mexico",earthquake,0.9087192477,1.151815376,0.1,19,reviewed,tx,tx
2022-01-21T12:54:32.270Z,17.9141,-66.8455,15,2.93,md,21,192,0.0697,0.15,pr,pr2022021006,2022-01-21T13:17:25.642Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.64,0.66,0.2,11,reviewed,pr,pr
2022-01-21T12:53:33.781Z,62.0535,-151.35,89.9,2,ml,,,,0.43,ak,ak022yxqx6o,2022-01-21T13:02:22.483Z,"7 km NNE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-01-21T12:48:37.120Z,19.2213325500488,-155.427169799805,31.7099990844727,2.28,ml,46,130,,0.129999995,hv,hv72884532,2022-01-22T06:28:30.040Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.43,0.699999988,0.23,8,automatic,hv,hv
2022-01-21T12:34:55.470Z,38.1868,-117.7699,7.9,1.3,ml,15,155.14,0.12,0.1073,nn,nn00832125,2022-01-21T19:16:53.494Z,"37 km SE of Mina, Nevada",earthquake,,2.1,0.15,6,reviewed,nn,nn
2022-01-21T12:01:56.650Z,39.0083333,-111.446,1.94,1.76,md,6,122,0.2287,0.07,uu,uu60478402,2022-01-21T16:57:12.310Z,"19 km WNW of Emery, Utah",earthquake,0.88,31.61,0.238,5,reviewed,uu,uu
2022-01-21T11:59:05.238Z,6.5248,126.9375,104.25,4.7,mb,,74,1.453,0.53,us,us7000gdug,2022-01-22T11:02:14.151Z,"77 km ESE of Bobon, Philippines",earthquake,7.8,6.9,0.077,51,reviewed,us,us
2022-01-21T11:50:26.000Z,34.0355,-117.5568333,9.95,1.07,ml,50,61,0.03108,0.13,ci,ci39919407,2022-01-21T19:41:18.090Z,"6km NW of Mira Loma, CA",earthquake,0.16,0.29,0.133,23,reviewed,ci,ci
2022-01-21T11:37:28.020Z,35.9871667,-91.7881667,1.57,2.1,md,8,141,0.2893,0.19,nm,nm60143543,2022-01-23T15:04:00.485Z,"4 km NW of Mount Pleasant, Arkansas",earthquake,0.59,3.6,0.088,8,reviewed,nm,nm
2022-01-21T11:35:37.570Z,19.1615,-155.475,32.07,2.78,ml,53,108,,0.11,hv,hv72884497,2022-01-21T20:23:23.130Z,"4 km S of Pāhala, Hawaii",earthquake,0.4,0.49,0.166170320338557,34,reviewed,hv,hv
2022-01-21T11:07:02.220Z,39.1933333,-111.9131667,5.66,1.38,md,5,171,0.1724,0.06,uu,uu60478397,2022-01-21T16:49:59.010Z,"6 km SW of Fayette, Utah",earthquake,1.17,6.93,0.396,3,reviewed,uu,uu
2022-01-21T10:50:39.210Z,38.7593333,-122.9461667,6.34,1.38,md,44,108,0.05462,0.05,nc,nc73681441,2022-01-22T01:15:10.938Z,"8km SE of Cloverdale, CA",earthquake,0.25,0.52,0.147,14,reviewed,nc,nc
2022-01-21T10:29:18.400Z,32.8988333,-115.5148333,8.02,1.4,ml,18,106,0.03868,0.17,ci,ci39919359,2022-01-21T19:20:37.991Z,"8km NE of Imperial, CA",earthquake,0.37,0.34,0.201,12,reviewed,ci,ci
2022-01-21T10:28:17.380Z,33.445,-116.5441667,10.15,1.78,ml,86,22,0.0702,0.18,ci,ci39919351,2022-01-21T19:07:54.230Z,"17km SE of Anza, CA",earthquake,0.12,0.24,0.223,24,reviewed,ci,ci
2022-01-21T10:28:08.390Z,32.8893333,-115.5205,8.28,1.28,ml,14,73,0.03593,0.15,ci,ci39919343,2022-01-21T18:52:11.821Z,"6km NE of Imperial, CA",earthquake,0.36,0.49,0.17,13,reviewed,ci,ci
2022-01-21T10:20:05.070Z,34.6273333,-118.9328333,10.47,0.99,ml,17,52,0.1453,0.28,ci,ci39919335,2022-01-21T17:55:43.471Z,"20km SSW of Gorman, CA",earthquake,0.39,1.08,0.197,4,reviewed,ci,ci
2022-01-21T10:12:31.972Z,23.0823,93.8207,58.69,5.4,mww,,22,3.768,0.8,us,us7000gdtu,2022-01-22T10:17:09.636Z,"23 km NE of Falam, Myanmar",earthquake,7.5,4.5,0.075,17,reviewed,us,us
2022-01-21T10:06:53.630Z,19.2333333333333,-155.380166666667,32.9,1.43,md,17,153,,0.12,hv,hv72884397,2022-01-21T20:41:46.620Z,"Hawaii region, Hawaii",earthquake,0.82,0.84,0.060973280867112,10,reviewed,hv,hv
2022-01-21T10:05:50.650Z,37.5143333,-118.824,9.42,1.14,md,21,118,0.07567,0.04,nc,nc73681426,2022-01-21T17:10:11.130Z,"14km WSW of Toms Place, CA",earthquake,0.28,0.69,0.103,19,reviewed,nc,nc
2022-01-21T10:05:04.370Z,37.5051667,-118.8345,7.32,1.54,md,23,120,0.08482,0.07,nc,nc73681421,2022-01-21T16:43:10.984Z,"15km WSW of Toms Place, CA",earthquake,0.24,0.89,0.098,22,reviewed,nc,nc
2022-01-21T10:04:11.620Z,57.7665,-138.5838,10,3.3,ml,,196,1.272,0.49,us,us7000gdtr,2022-01-21T10:54:36.040Z,"140 km WSW of Elfin Cove, Alaska",earthquake,4,1.9,0.053,47,reviewed,us,us
2022-01-21T09:50:42.680Z,39.7113333,-123.4098333,8.47,1.84,md,24,77,0.07331,0.08,nc,nc73681416,2022-01-22T00:50:10.692Z,"7km ENE of Laytonville, CA",earthquake,0.19,0.43,0.149,21,reviewed,nc,nc
2022-01-21T09:30:10.360Z,38.8328323,-122.8191681,1.57,1.21,md,24,57,0.0118,0.02,nc,nc73681401,2022-01-21T10:06:10.336Z,"8km NW of The Geysers, CA",earthquake,0.18,0.44,0.08,4,automatic,nc,nc
2022-01-21T09:16:01.070Z,17.9618,-66.7496,11,2.6,md,15,187,0.1303,0.13,pr,pr2022021005,2022-01-21T10:00:47.614Z,"5 km SW of Tallaboa, Puerto Rico",earthquake,0.49,0.42,0.25,6,reviewed,pr,pr
2022-01-21T09:10:51.100Z,40.5439987,-122.0554962,11.66,1.98,md,8,106,0.07817,0.12,nc,nc73681391,2022-01-21T09:40:11.177Z,"11km E of Millville, CA",earthquake,0.54,1.46,0.13,7,automatic,nc,nc
2022-01-21T09:01:45.755Z,38.1837,-117.8063,8,1.6,ml,16,110.62,0.129,0.1422,nn,nn00832120,2022-01-21T17:28:26.137Z,"35 km SE of Mina, Nevada",earthquake,,3.1,0.15,7,reviewed,nn,nn
2022-01-21T08:47:39.500Z,17.8103,-66.913,11,2.07,md,5,302,0.1682,0.26,pr,pr2022021004,2022-01-21T09:08:04.666Z,"17 km S of Guánica, Puerto Rico",earthquake,1.36,1.91,0,1,reviewed,pr,pr
2022-01-21T08:14:59.020Z,44.457,-115.2136667,7.35,1.91,ml,9,82,0.843,0.19,mb,mb80536544,2022-01-21T15:12:02.460Z,"34 km NW of Stanley, Idaho",earthquake,0.6,1.12,0.141,8,reviewed,mb,mb
2022-01-21T08:02:14.430Z,19.4093341827393,-155.26432800293,1.25,1.9,ml,13,64,,0.119999997,hv,hv72884227,2022-01-21T08:07:44.490Z,"4 km SW of Volcano, Hawaii",earthquake,0.24,0.200000003,0.32,10,automatic,hv,hv
2022-01-21T07:58:53.012Z,62.654,-151.6538,4.5,1.6,ml,,,,0.44,ak,ak022yusv85,2022-01-21T10:26:05.551Z,"48 km WNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-21T07:52:57.820Z,18.019,-66.7621,14,2.46,md,10,169,0.1251,0.11,pr,pr2022021003,2022-01-21T08:04:30.246Z,"0 km ENE of Magas Arriba, Puerto Rico",earthquake,0.38,0.59,0.31,2,reviewed,pr,pr
2022-01-21T07:47:21.860Z,19.3838333333333,-155.041666666667,4.87,1.52,md,38,163,,0.16,hv,hv72884197,2022-01-21T21:09:02.180Z,"13 km SE of Fern Forest, Hawaii",earthquake,0.35,0.33,0.123232476107218,19,reviewed,hv,hv
2022-01-21T07:20:56.446Z,31.61632489,-104.334395,7.416967772999999,2.3,ml,39,62,0.08110429088,0.3,tx,tx2022blcp,2022-01-23T23:39:30.792Z,"61 km WNW of Toyah, Texas",earthquake,0.8724375574,0.8956844525,0.1,13,reviewed,tx,tx
2022-01-21T07:19:21.300Z,19.1843338012695,-155.464828491211,34.8899993896484,2.24000001,md,44,103,,0.129999995,hv,hv72884167,2022-01-21T07:22:25.650Z,"2 km SE of Pāhala, Hawaii",earthquake,0.62,0.829999983,0.159999996,25,automatic,hv,hv
2022-01-21T07:14:13.830Z,18.0121,-66.7681,14,2.32,md,10,173,0.1171,0.08,pr,pr2022021002,2022-01-21T07:33:25.824Z,"0 km S of Magas Arriba, Puerto Rico",earthquake,0.55,0.49,0.12,5,reviewed,pr,pr
2022-01-21T07:00:40.420Z,38.8338318,-122.8174973,1.68,1.18,md,19,58,0.01193,0.02,nc,nc73681376,2022-01-21T08:14:11.105Z,"8km NW of The Geysers, CA",earthquake,0.21,0.58,0.01,3,automatic,nc,nc
2022-01-21T06:58:42.872Z,12.9047,144.1948,7.14,5.2,mww,,57,0.945,0.67,us,us7000gdsi,2022-01-24T07:08:45.691Z,"65 km SW of Merizo Village, Guam",earthquake,7.9,4.5,0.089,12,reviewed,us,us
2022-01-21T06:54:45.703Z,-20.7764,-69.1649,108.04,3.8,mb,,82,0.401,0.59,us,us7000gdsb,2022-01-23T23:02:54.527Z,"120 km ESE of Iquique, Chile",earthquake,3.3,5.3,0.254,4,reviewed,us,us
2022-01-21T06:50:17.618Z,38.1518,-117.9385,12.3,1,ml,14,128.67,0.021,0.1106,nn,nn00832119,2022-01-21T18:27:06.976Z,"30 km SSE of Mina, Nevada",earthquake,,1,0.36,4,reviewed,nn,nn
2022-01-21T06:43:25.800Z,51.87,-176.612333333333,3.63,1.58,ml,4,269,,0.1,av,av91047468,2022-01-21T23:55:52.840Z,"1 km ESE of Adak, Alaska",earthquake,1,0.63,0.109040303978829,4,reviewed,av,av
2022-01-21T06:28:10.090Z,17.9281,-66.6953,17,2.84,md,15,174,0.1452,0.12,pr,pr2022021001,2022-01-21T06:48:11.731Z,"7 km SSE of Tallaboa, Puerto Rico",earthquake,0.34,0.28,0.08,6,reviewed,pr,pr
2022-01-21T06:12:59.859Z,16.6075,-99.5721,10,4.3,mb,,257,1.351,0.57,us,us7000gds4,2022-01-21T16:00:35.136Z,"11 km SE of San Andrés Playa Encantada (El Podrido), Mexico",earthquake,10.6,2,0.147,13,reviewed,us,us
2022-01-21T06:00:37.440Z,38.831665,-122.81633,1.52,1.08,md,20,52,0.009595,0.02,nc,nc73681361,2022-01-21T06:02:14.285Z,"8km NW of The Geysers, CA",earthquake,0.21,0.4,0.14,2,automatic,nc,nc
2022-01-21T05:55:51.880Z,19.2038326263428,-155.425506591797,31.8899993896484,2.34,ml,30,149,,0.109999999,hv,hv72884047,2022-01-21T06:01:23.740Z,"5 km E of Pāhala, Hawaii",earthquake,0.55,0.870000005,0.44,12,automatic,hv,hv
2022-01-21T05:49:55.070Z,33.6043333,-116.6375,14.64,2.12,ml,11,145,0.03517,0.05,ci,ci39919231,2022-01-21T17:25:38.289Z,"6km NNE of Anza, CA",earthquake,0.3,0.45,0.346,6,reviewed,ci,ci
2022-01-21T05:46:15.790Z,19.2210006713867,-155.432662963867,32.3400001525879,2.26,ml,43,131,,0.119999997,hv,hv72884037,2022-01-21T05:51:46.140Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.51,0.800000012,4.54,4,automatic,hv,hv
2022-01-21T05:45:58.910Z,19.3318333333333,-155.123833333333,4.6,1.43,md,25,136,,0.13,hv,hv72884032,2022-01-21T21:20:55.440Z,"14 km S of Fern Forest, Hawaii",earthquake,0.37,0.93,0.151066177073341,10,reviewed,hv,hv
2022-01-21T05:45:58.017Z,-20.7481,-175.3195,10,4.7,mb,,123,6.936,0.57,us,us7000gdrz,2022-01-21T06:15:00.040Z,"45 km NNW of Nuku‘alofa, Tonga",earthquake,13.8,1.7,0.147,14,reviewed,us,us
2022-01-21T05:43:35.670Z,36.0886667,-117.8606667,3.56,1.34,ml,18,69,0.02923,0.1,ci,ci39919215,2022-01-21T13:46:20.968Z,"9km ENE of Coso Junction, CA",earthquake,0.19,0.33,0.283,17,reviewed,ci,ci
2022-01-21T05:25:43.440Z,44.5355,-115.2211667,3.54,2.06,ml,10,98,0.782,0.17,mb,mb80536539,2022-01-21T15:20:52.270Z,"41 km NNW of Stanley, Idaho",earthquake,0.55,1.91,0.138,11,reviewed,mb,mb
